Number of all nodes =  379659 
nodes in x-z-plane =  13324 
nodes in y-z-plane =  13324 
nodes in x-y-plane ~  4000 
ma_x0          50 
ma_y0          80 

Nodes along z-axis =  303 
No.           coord. value
 1             0             2,955724 
0.25          303.692       0.33336       4.94581E-4    -1.15446      -2.07907      -2.40737
0.3           303.295       0.14293       4.94663E-4    -0.69843      -1.82706      -1.91483
0.35          302.938       5.24863E-2    4.94741E-4    -0.29937      -1.6133       -1.47991
0.4           302.62        1.65029E-2    4.94827E-4    -6.42695E-2   -1.43128      -1.13
0.45          302.337       4.44104E-3    4.94914E-4    0.17923       -1.27219      -0.80987
0.5           302.083       1.02246E-3    4.95006E-4    0.38432       -1.16014      -0.53588
0.55          301.853       2.01317E-4    4.95107E-4    0.57129       -1.03254      -0.27926
0.6           301.643       2.95512E-5    4.95206E-4    0.77801       -0.82926      -1.33216E-2
0.65          301.45        0.0           4.95305E-4    0.88278       -0.77472      0.16901
0.7           301.271       0.0           4.95425E-4    1.06784       -0.57813      0.41677
0.75          301.105       0.0           4.95564E-4    1.21712       -0.39705      0.63187
0.8           300.949       0.0           4.95687E-4    1.21827       -0.3868       0.73548
0.85          300.803       0.0           4.95832E-4    1.40629       -0.10888      0.98667
0.9           300.665       0.0           4.96006E-4    1.48942       -0.18432      1.10458
0.95          300.535       0.0           4.9622E-4     1.62091       -6.58265E-2   1.26486
1.            300.411       0.0           4.96373E-4    1.84092       -0.12016      1.39814
1.            300.411       0.0           4.96373E-4    1.80053       0.12847       1.46214
1.            300.411       0.0           4.96373E-4    2.19649       0.31307       1.63359
1.00005       300.411       0.0           4.96373E-4    3.2455        1.82207       2.39754

 172          z =  16,99734                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.4         0.0           5.17618E-4    1.75301       0.15499       1.41503
-0.95         300.524       0.0           5.17652E-4    1.77082       2.31857E-2    1.28337
-0.9          300.654       0.0           5.17675E-4    1.47917       -0.29931      1.03762
-0.85         300.791       0.0           5.17647E-4    1.24204       -0.45255      0.82632
-0.8          300.938       0.0           5.17655E-4    1.31388       -0.21748      0.8232
-0.75         301.093       0.0           5.17667E-4    1.10816       -0.53973      0.5552
-0.7          301.259       0.0           5.17667E-4    0.88028       -0.84657      0.27195
-0.65         301.438       0.0           5.17659E-4    0.83947       -0.7537       0.16072
-0.6          301.631       2.95218E-5    5.17673E-4    0.70068       -0.81523      -3.27484E-2
-0.55         301.84        2.01087E-4    5.17685E-4    0.55941       -1.08303      -0.30229
-0.5          302.07        1.02127E-3    5.17695E-4    0.33405       -1.19219      -0.56515
-0.45         302.323       4.43577E-3    5.17716E-4    8.3901E-2     -1.33285      -0.86139
-0.4          302.606       1.64829E-2    5.17729E-4    -8.20265E-2   -1.52836      -1.16762
-0.35         302.923       5.24211E-2    5.17752E-4    -0.30526      -1.61372      -1.48284
-0.3          303.28        0.14274       5.17777E-4    -0.69273      -1.89628      -1.93625
-0.25         303.677       0.33293       5.17803E-4    -1.1061       -2.09832      -2.40048
-0.2          304.101       0.66532       5.17841E-4    -1.50094      -2.23354      -2.85752
-0.15         304.523       1.13957       5.17879E-4    -1.96312      -2.45712      -3.36096
-0.1          304.893       1.67335       5.17915E-4    -2.40548      -2.67616      -3.81961
-5.E-2        305.15        2.10697       5.17954E-4    -2.68545      -2.7742       -4.11056
-2.22045E-16  305.243       2.27511       5.18001E-4    -2.77885      -2.77456      -4.20135
5.E-2         305.15        2.10688       5.18052E-4    -2.63796      -2.70315      -4.0684
0.1           304.893       1.67322       5.18113E-4    -2.35475      -2.57061      -3.75908
0.15          304.523       1.13943       5.18181E-4    -1.96802      -2.45454      -3.34643
0.2           304.101       0.66522       5.18255E-4    -1.5302       -2.29557      -2.86841
0.25          303.676       0.33286       5.18333E-4    -1.15234      -2.07486      -2.389
0.3           303.28        0.14271       5.18413E-4    -0.69736      -1.82067      -1.89753
0.35          302.923       5.24079E-2    5.18491E-4    -0.29234      -1.60572      -1.45932
0.4           302.606       1.64783E-2    5.18577E-4    -6.11584E-2   -1.42807      -1.11285
0.45          302.323       4.4344E-3     5.18663E-4    0.17657       -1.27896      -0.79722
0.5           302.07        1.02093E-3    5.18754E-4    0.39255       -1.15866      -0.51493
0.55          301.84        2.01016E-4    5.18856E-4    0.55975       -1.05197      -0.27337
0.6           301.63        2.95071E-5    5.1895E-4     0.76537       -0.84776      -5.39895E-3
0.65          301.438       0.0           5.19053E-4    0.88607       -0.77479      0.1891
0.7           301.259       0.0           5.19171E-4    1.05751       -0.57823      0.42226
0.75          301.093       0.0           5.19302E-4    1.20887       -0.39107      0.64056
0.8           300.937       0.0           5.19429E-4    1.2203        -0.37695      0.77367
0.85          300.791       0.0           5.19603E-4    1.39313       -0.11279      1.01226
0.9           300.654       0.0           5.19774E-4    1.47571       -0.17902      1.09851
0.95          300.523       0.0           5.19972E-4    1.60178       -4.864E-2     1.27596
1.            300.4         0.0           5.20136E-4    1.82977       -8.33999E-2   1.43092
1.            300.4         0.0           5.20136E-4    1.82543       0.14239       1.50159
1.            300.4         0.0           5.20136E-4    2.21002       0.35331       1.68398
1.00005       300.4         0.0           5.20136E-4    3.67448       2.62495       2.80944

 173          z =  17,0972   44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.389       0.0           5.4129E-4     1.76428       0.12791       1.40742
-0.95         300.512       0.0           5.41352E-4    1.76676       -2.29091E-2   1.29971
-0.9          300.642       0.0           5.41406E-4    1.47583       -0.31166      1.0316
-0.85         300.78        0.0           5.41377E-4    1.25814       -0.42099      0.82512
-0.8          300.926       0.0           5.41391E-4    1.31268       -0.2027       0.8078
-0.75         301.081       0.0           5.41398E-4    1.10597       -0.53174      0.54463
-0.7          301.247       0.0           5.414E-4      0.89681       -0.8132       0.28869
-0.65         301.425       0.0           5.41395E-4    0.85728       -0.71708      0.18145
-0.6          301.618       2.94778E-5    5.41411E-4    0.71053       -0.78906      -1.99782E-2
-0.55         301.827       2.00787E-4    5.41421E-4    0.56502       -1.06243      -0.29171
-0.5          302.056       1.01975E-3    5.41432E-4    0.33897       -1.1769       -0.554
-0.45         302.309       4.42914E-3    5.41454E-4    8.63027E-2    -1.32544      -0.85092
-0.4          302.592       1.64583E-2    5.4147E-4     -8.11442E-2   -1.52274      -1.15856
-0.35         302.909       5.23427E-2    5.41493E-4    -0.30243      -1.60573      -1.47384
-0.3          303.265       0.14253       5.41518E-4    -0.68914      -1.89102      -1.9268
-0.25         303.661       0.33243       5.41543E-4    -1.10316      -2.09415      -2.38987
-0.2          304.084       0.66432       5.41584E-4    -1.49808      -2.22974      -2.84756
-0.15         304.506       1.13786       5.4162E-4     -1.95883      -2.44836      -3.34732
-0.1          304.875       1.67085       5.41661E-4    -2.40563      -2.68179      -3.80829
-5.E-2        305.132       2.10381       5.41704E-4    -2.67729      -2.75768      -4.09076
-2.22045E-16  305.225       2.27171       5.41755E-4    -2.77006      -2.75841      -4.17984
5.E-2         305.132       2.10373       5.4181E-4     -2.6405       -2.70822      -4.05709
0.1           304.875       1.67071       5.41873E-4    -2.34732      -2.56128      -3.74305
0.15          304.506       1.13773       5.41941E-4    -1.96237      -2.44891      -3.33183
0.2           304.084       0.66422       5.42018E-4    -1.5306       -2.29334      -2.85716
0.25          303.66        0.33236       5.42094E-4    -1.15374      -2.06984      -2.37859
0.3           303.265       0.1425        5.42175E-4    -0.69191      -1.81382      -1.88308
0.35          302.908       5.23295E-2    5.42254E-4    -0.28971      -1.59994      -1.44684
0.4           302.591       1.64536E-2    5.42341E-4    -6.09679E-2   -1.42614      -1.10127
0.45          302.309       4.42778E-3    5.42429E-4    0.19101       -1.26106      -0.77473
0.5           302.056       1.01941E-3    5.42522E-4    0.38939       -1.15581      -0.50978
0.55          301.827       2.00716E-4    5.42616E-4    0.55538       -1.04941      -0.27334
0.6           301.618       2.94631E-5    5.42708E-4    0.7818        -0.82679      1.04355E-2
0.65          301.425       0.0           5.4281E-4     0.89649       -0.75929      0.20348
0.7           301.247       0.0           5.42931E-4    1.068         -0.57211      0.43692
0.75          301.081       0.0           5.43067E-4    1.22407       -0.38596      0.65848
0.8           300.925       0.0           5.43199E-4    1.22894       -0.36711      0.76904
0.85          300.78        0.0           5.43358E-4    1.40122       -0.10464      1.00346
0.9           300.642       0.0           5.43532E-4    1.4877        -0.18124      1.123
0.95          300.512       0.0           5.43755E-4    1.62415       -4.55392E-2   1.2968
1.            300.389       0.0           5.43921E-4    1.84936       -8.86359E-2   1.43452
1.            300.389       0.0           5.4392E-4     1.79735       0.12115       1.47825
1.            300.389       0.0           5.4392E-4     2.17612       0.30363       1.64794
1.00005       300.389       0.0           5.43921E-4    3.35507       1.88823       2.47275

 174          z =  17,19707                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.378       0.0           5.65013E-4    1.75933       0.1563        1.43471
-0.95         300.501       0.0           5.65051E-4    1.77201       7.50589E-3    1.28542
-0.9          300.631       0.0           5.6509E-4     1.47356       -0.29584      1.01524
-0.85         300.768       0.0           5.65055E-4    1.24311       -0.44575      0.81969
-0.8          300.914       0.0           5.65082E-4    1.30723       -0.20715      0.81558
-0.75         301.069       0.0           5.65103E-4    1.10283       -0.51636      0.54974
-0.7          301.235       0.0           5.65108E-4    0.87431       -0.83173      0.26422
-0.65         301.413       0.0           5.65103E-4    0.83312       -0.74405      0.15668
-0.6          301.605       2.94338E-5    5.65123E-4    0.69515       -0.8052       -3.14856E-2
-0.55         301.814       2.00487E-4    5.65139E-4    0.55396       -1.07588      -0.30066
-0.5          302.043       1.01822E-3    5.6515E-4     0.32943       -1.18949      -0.56277
-0.45         302.296       4.42252E-3    5.65175E-4    7.90035E-2    -1.33166      -0.8574
-0.4          302.577       1.64337E-2    5.6519E-4     -8.41283E-2   -1.52192      -1.16162
-0.35         302.894       5.22645E-2    5.65214E-4    -0.30362      -1.60617      -1.47506
-0.3          303.25        0.14232       5.65239E-4    -0.69056      -1.89188      -1.92639
-0.25         303.645       0.33193       5.65267E-4    -1.10525      -2.09532      -2.38989
-0.2          304.068       0.66333       5.65307E-4    -1.49837      -2.2265       -2.84347
-0.15         304.489       1.13616       5.65348E-4    -1.9633       -2.45933      -3.34542
-0.1          304.858       1.66834       5.65392E-4    -2.40084      -2.66948      -3.79689
-5.E-2        305.114       2.10066       5.6544E-4     -2.67152      -2.74582      -4.07719
