"0"
"=-0,3","=302,272","=0,12872","=0,00213066","=-1,61779","=-0,54333","=-1,65046",
"=-0,25","=302,629","=0,30022","=0,00213025","=-1,84163","=-0,95664","=-2,11121",
"=-0,2","=303,012","=0,59994","=0,00212984","=-2,02479","=-1,33849","=-2,56737",
"=-0,15","=303,393","=1,02759","=0,00212943","=-2,21847","=-1,75523","=-3,03684",
"=-0,1","=303,727","=1,50892","=0,00212903","=-2,35013","=-2,11069","=-3,43717",
"=-0,05","=303,959","=1,89995","=0,00212863","=-2,42828","=-2,35243","=-3,71448",
"=-2,22045e-16","=304,042","=2,05161","=0,00212824","=-2,4358","=-2,42567","=-3,81675",
"=0,05","=303,959","=1,89995","=0,00212785","=-2,39671","=-2,30811","=-3,72833",
"=0,1","=303,727","=1,50892","=0,00212746","=-2,25679","=-2,04165","=-3,46221",
"=0,15","=303,393","=1,02759","=0,00212707","=-2,12682","=-1,67849","=-3,0985",
"=0,2","=303,012","=0,59994","=0,0021267","=-1,95284","=-1,2734","=-2,67567",
"=0,25","=302,629","=0,30022","=0,00212633","=-1,79769","=-0,92604","=-2,27714",
"=0,3","=302,272","=0,12872","=0,00212597","=-1,58568","=-0,55805","=-1,87274",
"=0,35","=301,95","=0,0472731","=0,00212561","=-1,33631","=-0,19911","=-1,48336",
"=0,4","=301,664","=0,0148647","=0,00212525","=-1,19968","=0,00901193","=-1,20115",
"=0,45","=301,409","=0,00400048","=0,00212491","=-1,04064","=0,2372","=-0,92653",
"=0,5","=301,18","=0,000921101","=0,00212458","=-0,96776","=0,42496","=-0,70848",
"=0,55","=300,973","=0,000181375","=0,00212427","=-0,91252","=0,56338","=-0,52742",
"=0,6","=300,784","=0,0000266277","=0,00212397","=-0,7401","=0,75496","=-0,3083",
"=0,65","=300,61","=0","=0,00212368","=-0,68055","=0,84437","=-0,16111",
"=0,7","=300,449","=0","=0,0021234","=-0,5035","=1,00485","=0,0387737",
"=0,75","=300,299","=0","=0,00212311","=-0,34429","=1,14318","=0,21655",
"=0,8","=300,159","=0","=0,00212285","=-0,22845","=1,18336","=0,34032",
"=0,85","=300,028","=0","=0,00212256","=-0,13643","=1,30108","=0,47586",
"=0,9","=299,903","=0","=0,00212226","=-0,135","=1,38888","=0,56435",
"=0,95","=299,786","=0","=0,00212196","=0,0753405","=1,56316","=0,75266",
"=1","=299,674","=0","=0,00212173","=-0,13457","=1,67169","=0,79045",
"=1","=299,674","=0","=0,00212173","=0,16192","=1,78112","=0,91431",
"=1","=299,674","=0","=0,00212173","=0,27744","=2,04841","=1,03524",
"=1,00005","=299,674","=0","=0,00212173","=1,2877","=2,05719","=1,29934",

"23,98802"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=299,665","=0","=0,00216","=0,0721194","=1,51465","=1,5851",
"=-0,95","=299,776","=0","=0,00215953","=0,1049","=1,65832","=1,51156",
"=-0,9","=299,893","=0","=0,00215904","=-0,19393","=1,40432","=1,22408",
"=-0,85","=300,017","=0","=0,00215859","=-0,32137","=1,13477","=1,0086",
"=-0,8","=300,149","=0","=0,00215815","=-0,20783","=1,16034","=0,94157",
"=-0,75","=300,289","=0","=0,00215769","=-0,5127","=1,00594","=0,69414",
"=-0,7","=300,438","=0","=0,00215726","=-0,61076","=0,87709","=0,50675",
"=-0,65","=300,599","=0","=0,00215682","=-0,62564","=0,78664","=0,34062",
"=-0,6","=300,773","=0,000026588","=0,00215637","=-0,79697","=0,62779","=0,10627",
"=-0,55","=300,962","=0,000181104","=0,00215592","=-0,99741","=0,44088","=-0,15726",
"=-0,5","=301,168","=0,000919727","=0,00215549","=-1,04808","=0,31893","=-0,36952",
"=-0,45","=301,397","=0,0039945","=0,00215505","=-1,19125","=0,1627","=-0,63355",
"=-0,4","=301,651","=0,0148425","=0,00215463","=-1,3133","=-0,0229267","=-0,91899",
"=-0,35","=301,937","=0,0472024","=0,00215419","=-1,38169","=-0,21345","=-1,21502",
"=-0,3","=302,258","=0,12853","=0,00215376","=-1,63255","=-0,56854","=-1,63948",
"=-0,25","=302,615","=0,29977","=0,00215333","=-1,84814","=-0,98364","=-2,09907",
"=-0,2","=302,997","=0,59905","=0,0021529","=-2,03426","=-1,36336","=-2,55581",
"=-0,15","=303,377","=1,02605","=0,00215248","=-2,22605","=-1,76597","=-3,02114",
"=-0,1","=303,711","=1,50666","=0,00215205","=-2,35604","=-2,12449","=-3,42221",
"=-0,05","=303,942","=1,8971","=0,00215163","=-2,4376","=-2,37354","=-3,70326",
"=-2,22045e-16","=304,026","=2,04854","=0,00215122","=-2,45365","=-2,44637","=-3,80686",
"=0,05","=303,942","=1,8971","=0,00215081","=-2,39645","=-2,32417","=-3,71316",
"=0,1","=303,711","=1,50666","=0,00215039","=-2,26926","=-2,05663","=-3,45179",
"=0,15","=303,377","=1,02605","=0,00214998","=-2,13993","=-1,69824","=-3,08929",
"=0,2","=302,997","=0,59905","=0,00214959","=-1,96333","=-1,27045","=-2,66195",
"=0,25","=302,615","=0,29977","=0,00214919","=-1,81266","=-0,96446","=-2,2761",
"=0,3","=302,258","=0,12853","=0,00214881","=-1,60369","=-0,59336","=-1,87089",
"=0,35","=301,937","=0,0472024","=0,00214842","=-1,34286","=-0,19897","=-1,47072",
"=0,4","=301,651","=0,0148425","=0,00214804","=-1,21882","=-0,00991047","=-1,19836",
"=0,45","=301,397","=0,0039945","=0,00214767","=-1,0592","=0,2179","=-0,92417",
"=0,5","=301,168","=0,000919727","=0,00214732","=-0,97708","=0,40351","=-0,70523",
"=0,55","=300,962","=0,000181104","=0,00214698","=-0,92337","=0,54336","=-0,52521",
"=0,6","=300,773","=0,000026588","=0,00214665","=-0,74761","=0,73265","=-0,3004",
"=0,65","=300,599","=0","=0,00214634","=-0,6704","=0,83961","=-0,14053",
"=0,7","=300,438","=0","=0,00214604","=-0,49409","=0,99386","=0,0517298",
"=0,75","=300,289","=0","=0,00214572","=-0,34788","=1,11678","=0,21657",
"=0,8","=300,149","=0","=0,00214544","=-0,21286","=1,16879","=0,35347",
"=0,85","=300,017","=0","=0,00214513","=-0,10745","=1,27589","=0,49052",
"=0,9","=299,893","=0","=0,00214481","=-0,098175","=1,39063","=0,58948",
"=0,95","=299,776","=0","=0,00214448","=0,0755967","=1,5734","=0,75241",
"=1","=299,665","=0","=0,00214418","=-0,0535454","=1,68879","=0,81947",
"=1","=299,665","=0","=0,00214418","=0,13332","=1,83833","=0,8839",
"=1","=299,665","=0","=0,00214418","=0,34523","=2,08845","=1,01281",
"=1,00005","=299,664","=0","=0,00214418","=1,56658","=2,67869","=1,60076",

"24,08788"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=299,655","=0","=0,0021834","=0,0383594","=1,53303","=1,56883",
"=-0,95","=299,766","=0","=0,00218288","=0,11588","=1,62049","=1,51208",
"=-0,9","=299,883","=0","=0,00218235","=-0,18269","=1,36331","=1,23338",
"=-0,85","=300,007","=0","=0,00218187","=-0,32998","=1,1423","=1,01891",
"=-0,8","=300,138","=0","=0,00218141","=-0,21634","=1,16721","=0,95102",
"=-0,75","=300,278","=0","=0,00218094","=-0,53235","=0,98699","=0,67735",
"=-0,7","=300,427","=0","=0,00218048","=-0,62135","=0,85907","=0,48938",
"=-0,65","=300,588","=0","=0,00218003","=-0,63488","=0,78889","=0,34333",
"=-0,6","=300,761","=0,0000265484","=0,00217957","=-0,78917","=0,62086","=0,11423",
"=-0,55","=300,95","=0,000180834","=0,00217911","=-0,9913","=0,43339","=-0,14951",
"=-0,5","=301,156","=0,000918355","=0,00217866","=-1,04859","=0,32507","=-0,35679",
"=-0,45","=301,384","=0,00398854","=0,0021782","=-1,17944","=0,15382","=-0,62295",
"=-0,4","=301,638","=0,0148204","=0,00217776","=-1,30719","=-0,0303305","=-0,91186",
"=-0,35","=301,924","=0,0471319","=0,0021773","=-1,38367","=-0,22475","=-1,20982",
"=-0,3","=302,244","=0,12834","=0,00217685","=-1,63681","=-0,59024","=-1,63979",
"=-0,25","=302,601","=0,29932","=0,0021764","=-1,86188","=-1,00717","=-2,10421",
"=-0,2","=302,982","=0,59815","=0,00217595","=-2,04543","=-1,37674","=-2,55629",
"=-0,15","=303,362","=1,02451","=0,0021755","=-2,23585","=-1,78002","=-3,02119",
"=-0,1","=303,695","=1,50441","=0,00217506","=-2,37057","=-2,14945","=-3,42577",
"=-0,05","=303,926","=1,89426","=0,00217462","=-2,46159","=-2,39668","=-3,70858",
"=-2,22045e-16","=304,009","=2,04547","=0,00217418","=-2,45815","=-2,46621","=-3,80646",
"=0,05","=303,926","=1,89426","=0,00217374","=-2,41305","=-2,34046","=-3,71603",
"=0,1","=303,695","=1,50441","=0,00217331","=-2,28902","=-2,07977","=-3,45549",
"=0,15","=303,362","=1,02451","=0,00217287","=-2,15562","=-1,70248","=-3,09021",
"=0,2","=302,982","=0,59815","=0,00217245","=-1,98774","=-1,31605","=-2,67584",
"=0,25","=302,601","=0,29932","=0,00217203","=-1,83625","=-1,01491","=-2,29187",
"=0,3","=302,245","=0,12834","=0,00217162","=-1,61929","=-0,60161","=-1,87561",
"=0,35","=301,924","=0,0471319","=0,0021712","=-1,35852","=-0,22524","=-1,48071",
"=0,4","=301,638","=0,0148204","=0,0021708","=-1,22981","=-0,0292159","=-1,20444",
"=0,45","=301,384","=0,00398854","=0,0021704","=-1,05269","=0,20305","=-0,92567",
"=0,5","=301,156","=0,000918355","=0,00217002","=-0,98354","=0,3844","=-0,71602",
"=0,55","=300,95","=0,000180834","=0,00216965","=-0,93383","=0,52015","=-0,54017",
"=0,6","=300,761","=0,0000265484","=0,0021693","=-0,75302","=0,72163","=-0,31103",
"=0,65","=300,588","=0","=0,00216897","=-0,67256","=0,83155","=-0,15013",
"=0,7","=300,427","=0","=0,00216865","=-0,49166","=0,97712","=0,0396303",
"=0,75","=300,278","=0","=0,00216831","=-0,3294","=1,1184","=0,20889",
"=0,8","=300,138","=0","=0,002168","=-0,20797","=1,15868","=0,32946",
"=0,85","=300,007","=0","=0,00216766","=-0,11131","=1,28209","=0,46494",
"=0,9","=299,883","=0","=0,00216731","=-0,0838413","=1,36646","=0,56935",
"=0,95","=299,766","=0","=0,00216696","=0,1379","=1,56717","=0,76045",
"=1","=299,655","=0","=0,00216666","=0,0217057","=1,74165","=0,81132",
"=1","=299,655","=0","=0,00216666","=0,28028","=1,80881","=0,95135",
"=1","=299,655","=0","=0,00216666","=0,47614","=2,13248","=1,09704",
"=1,00005","=299,654","=0","=0,00216666","=1,27706","=2,05948","=1,28393",

"24,18775"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=299,645","=0","=0,00220677","=0,0330556","=1,49042","=1,51266",
"=-0,95","=299,756","=0","=0,00220621","=0,11147","=1,61738","=1,47304",
"=-0,9","=299,873","=0","=0,00220566","=-0,18531","=1,39148","=1,21665",
"=-0,85","=299,996","=0","=0,00220517","=-0,33379","=1,13128","=0,97991",
"=-0,8","=300,127","=0","=0,00220467","=-0,21211","=1,15483","=0,90693",
"=-0,75","=300,267","=0","=0,00220417","=-0,54566","=0,96664","=0,64055",
"=-0,7","=300,416","=0","=0,0022037","=-0,65583","=0,84412","=0,4537",
"=-0,65","=300,577","=0","=0,00220324","=-0,65636","=0,75633","=0,29395",
"=-0,6","=300,75","=0,0000265089","=0,00220276","=-0,81917","=0,58927","=0,0560286",
"=-0,55","=300,938","=0,000180565","=0,00220228","=-1,03372","=0,41458","=-0,20475",
"=-0,5","=301,144","=0,000916985","=0,00220182","=-1,07974","=0,29309","=-0,41289",
"=-0,45","=301,372","=0,00398259","=0,00220134","=-1,21875","=0,12848","=-0,68174",
"=-0,4","=301,625","=0,0147982","=0,00220088","=-1,34623","=-0,0565972","=-0,96952",
"=-0,35","=301,91","=0,0470614","=0,00220041","=-1,41383","=-0,25452","=-1,26747",
"=-0,3","=302,231","=0,12815","=0,00219994","=-1,67032","=-0,61902","=-1,69886",
"=-0,25","=302,586","=0,29887","=0,00219946","=-1,88673","=-1,02255","=-2,15739",
"=-0,2","=302,967","=0,59725","=0,00219899","=-2,06862","=-1,39108","=-2,61056",
"=-0,15","=303,346","=1,02298","=0,00219852","=-2,26502","=-1,8028","=-3,08026",
"=-0,1","=303,679","=1,50216","=0,00219805","=-2,41038","=-2,17198","=-3,48736",
"=-0,05","=303,91","=1,89143","=0,00219759","=-2,48105","=-2,41631","=-3,76494",
"=-2,22045e-16","=303,993","=2,0424","=0,00219713","=-2,49179","=-2,48277","=-3,86657",
"=0,05","=303,91","=1,89143","=0,00219668","=-2,44977","=-2,36399","=-3,77792",
"=0,1","=303,679","=1,50216","=0,00219622","=-2,32453","=-2,08324","=-3,51277",
"=0,15","=303,347","=1,02298","=0,00219576","=-2,19683","=-1,74998","=-3,16341",
"=0,2","=302,967","=0,59725","=0,00219531","=-2,02832","=-1,36472","=-2,75133",
"=0,25","=302,587","=0,29887","=0,00219487","=-1,86836","=-1,01945","=-2,35509",
"=0,3","=302,231","=0,12815","=0,00219442","=-1,65604","=-0,62859","=-1,9458",
"=0,35","=301,91","=0,0470614","=0,00219398","=-1,39742","=-0,24648","=-1,55068",
"=0,4","=301,626","=0,0147982","=0,00219355","=-1,26145","=-0,0540636","=-1,27569",
"=0,45","=301,372","=0,00398259","=0,00219312","=-1,09951","=0,17038","=-1,00659",
"=0,5","=301,144","=0,000916985","=0,00219272","=-1,02472","=0,35579","=-0,79215",
"=0,55","=300,938","=0,000180565","=0,00219232","=-0,96351","=0,50298","=-0,60358",
"=0,6","=300,75","=0,0000265089","=0,00219195","=-0,77715","=0,70414","=-0,37741",
"=0,65","=300,577","=0","=0,00219159","=-0,6995","=0,80723","=-0,22719",
"=0,7","=300,416","=0","=0,00219123","=-0,51625","=0,96356","=-0,0423456",
"=0,75","=300,267","=0","=0,00219086","=-0,35518","=1,09632","=0,12751",
"=0,8","=300,127","=0","=0,00219052","=-0,21504","=1,14821","=0,26371",
"=0,85","=299,996","=0","=0,00219016","=-0,11797","=1,2607","=0,40419",
"=0,9","=299,873","=0","=0,0021898","=-0,12064","=1,36269","=0,50756",
"=0,95","=299,756","=0","=0,00218942","=0,0730786","=1,54129","=0,68814",
"=1","=299,645","=0","=0,00218909","=-0,0333166","=1,7055","=0,83276",
"=1","=299,645","=0","=0,00218909","=0,23728","=1,79232","=0,91203",
"=1","=299,645","=0","=0,00218909","=0,32814","=1,98354","=1,00991",
"=1,00005","=299,645","=0","=0,00218909","=2,06504","=3,01569","=1,89851",

"24,28762"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=299,635","=0","=0,00223006","=0,0934588","=1,52637","=1,55072",
"=-0,95","=299,746","=0","=0,0022295","=0,13438","=1,61138","=1,50458",
"=-0,9","=299,863","=0","=0,00222893","=-0,16863","=1,3655","=1,23688",
"=-0,85","=299,986","=0","=0,00222839","=-0,33511","=1,1496","=1,01137",
"=-0,8","=300,117","=0","=0,00222788","=-0,20827","=1,15286","=0,94163",
"=-0,75","=300,256","=0","=0,00222737","=-0,55075","=0,98009","=0,67248",
"=-0,7","=300,405","=0","=0,00222688","=-0,64917","=0,85047","=0,48263",
"=-0,65","=300,565","=0","=0,00222639","=-0,65284","=0,76915","=0,32478",
"=-0,6","=300,738","=0,0000264694","=0,00222589","=-0,82436","=0,6112","=0,0882877",
"=-0,55","=300,926","=0,000180295","=0,0022254","=-1,02816","=0,41377","=-0,18208",
"=-0,5","=301,132","=0,000915617","=0,00222492","=-1,07826","=0,29681","=-0,39654",
"=-0,45","=301,359","=0,00397664","=0,00222442","=-1,2078","=0,13414","=-0,66178",
"=-0,4","=301,613","=0,0147761","=0,00222394","=-1,33105","=-0,0586765","=-0,95317",
"=-0,35","=301,897","=0,0469911","=0,00222345","=-1,41148","=-0,25989","=-1,25648",
"=-0,3","=302,217","=0,12795","=0,00222295","=-1,66289","=-0,6107","=-1,68454",
"=-0,25","=302,572","=0,29842","=0,00222245","=-1,88021","=-1,01684","=-2,14548",
"=-0,2","=302,953","=0,59636","=0,00222196","=-2,07366","=-1,39476","=-2,60382",
"=-0,15","=303,331","=1,02145","=0,00222146","=-2,27997","=-1,80767","=-3,07425",
"=-0,1","=303,663","=1,49991","=0,00222097","=-2,40313","=-2,17051","=-3,47415",
"=-0,05","=303,894","=1,88859","=0,00222048","=-2,48792","=-2,41235","=-3,75442",
"=-2,22045e-16","=303,977","=2,03935","=0,00222","=-2,50147","=-2,48498","=-3,85695",
"=0,05","=303,894","=1,88859","=0,00221952","=-2,45629","=-2,34349","=-3,7619",
"=0,1","=303,663","=1,49991","=0,00221904","=-2,33713","=-2,10801","=-3,51717",
"=0,15","=303,331","=1,02145","=0,00221855","=-2,20933","=-1,7761","=-3,17076",
"=0,2","=302,953","=0,59636","=0,00221808","=-2,0343","=-1,34745","=-2,74448",
"=0,25","=302,572","=0,29842","=0,00221761","=-1,88054","=-1,02617","=-2,35734",
"=0,3","=302,217","=0,12795","=0,00221714","=-1,66359","=-0,62687","=-1,94589",
"=0,35","=301,897","=0,0469911","=0,00221667","=-1,39047","=-0,24432","=-1,54912",
"=0,4","=301,613","=0,0147761","=0,0022162","=-1,26501","=-0,0564799","=-1,28096",
"=0,45","=301,359","=0,00397664","=0,00221575","=-1,09277","=0,17841","=-1,00689",
"=0,5","=301,132","=0,000915617","=0,00221531","=-1,00901","=0,37101","=-0,78804",
"=0,55","=300,926","=0,000180295","=0,00221489","=-0,94798","=0,52049","=-0,60738",
"=0,6","=300,738","=0,0000264694","=0,00221448","=-0,77613","=0,71256","=-0,39188",
"=0,65","=300,565","=0","=0,0022141","=-0,69392","=0,81287","=-0,24427",
"=0,7","=300,405","=0","=0,00221371","=-0,50998","=0,96692","=-0,0540859",
"=0,75","=300,256","=0","=0,00221331","=-0,34108","=1,10845","=0,125",
"=0,8","=300,117","=0","=0,00221295","=-0,2102","=1,153","=0,25432",
"=0,85","=299,986","=0","=0,00221258","=-0,13596","=1,27486","=0,39665",
"=0,9","=299,863","=0","=0,0022122","=-0,13128","=1,35167","=0,49681",
"=0,95","=299,746","=0","=0,00221182","=0,088031","=1,55187","=0,70609",
"=1","=299,635","=0","=0,00221157","=-0,0255848","=1,72201","=0,77435",
"=1","=299,635","=0","=0,00221157","=0,23722","=1,77488","=0,87162",
"=1","=299,635","=0","=0,00221157","=0,38488","=2,07879","=1,00358",
"=1,00005","=299,635","=0","=0,00221157","=1,57718","=2,42933","=1,39118",

"24,38748"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=299,625","=0","=0,00225343","=0,0649603","=1,44334","=1,53414",
"=-0,95","=299,736","=0","=0,00225284","=0,11684","=1,62151","=1,50799",
"=-0,9","=299,852","=0","=0,00225225","=-0,18719","=1,35712","=1,24781",
"=-0,85","=299,976","=0","=0,00225171","=-0,33636","=1,10218","=1,03438",
"=-0,8","=300,106","=0","=0,00225117","=-0,24234","=1,14411","=0,96348",
"=-0,75","=300,246","=0","=0,00225064","=-0,56159","=0,96023","=0,69468",
"=-0,7","=300,394","=0","=0,00225013","=-0,66055","=0,81503","=0,49705",
"=-0,65","=300,554","=0","=0,00224962","=-0,68386","=0,74136","=0,33632",
"=-0,6","=300,727","=0,00002643","=0,0022491","=-0,84582","=0,57478","=0,0979552",
"=-0,55","=300,914","=0,000180027","=0,00224858","=-1,04844","=0,38971","=-0,1707",
"=-0,5","=301,12","=0,000914251","=0,00224808","=-1,09515","=0,27348","=-0,38119",
"=-0,45","=301,347","=0,0039707","=0,00224756","=-1,22036","=0,1087","=-0,64711",
"=-0,4","=301,6","=0,014754","=0,00224706","=-1,34809","=-0,0836305","=-0,94128",
"=-0,35","=301,884","=0,0469208","=0,00224655","=-1,41612","=-0,26699","=-1,23799",
"=-0,3","=302,203","=0,12776","=0,00224602","=-1,66095","=-0,61922","=-1,66488",
"=-0,25","=302,558","=0,29798","=0,0022455","=-1,88665","=-1,0362","=-2,12802",
"=-0,2","=302,938","=0,59547","=0,00224498","=-2,08468","=-1,41105","=-2,58465",
"=-0,15","=303,316","=1,01992","=0,00224447","=-2,27117","=-1,81632","=-3,04742",
"=-0,1","=303,647","=1,49766","=0,00224395","=-2,40676","=-2,17581","=-3,44912",
"=-0,05","=303,877","=1,88577","=0,00224345","=-2,49329","=-2,42498","=-3,72871",
"=-2,22045e-16","=303,96","=2,03629","=0,00224294","=-2,50166","=-2,47212","=-3,82424",
"=0,05","=303,877","=1,88577","=0,00224244","=-2,46323","=-2,3771","=-3,74957",
"=0,1","=303,647","=1,49766","=0,00224193","=-2,34322","=-2,14298","=-3,50629",
"=0,15","=303,316","=1,01992","=0,00224141","=-2,20922","=-1,76685","=-3,14129",
"=0,2","=302,938","=0,59547","=0,00224091","=-2,03851","=-1,36179","=-2,72624",
"=0,25","=302,558","=0,29798","=0,00224041","=-1,88562","=-1,03553","=-2,3386",
"=0,3","=302,204","=0,12776","=0,00223991","=-1,65528","=-0,63764","=-1,92685",
"=0,35","=301,884","=0,0469208","=0,00223941","=-1,40479","=-0,26518","=-1,54168",
"=0,4","=301,6","=0,014754","=0,00223891","=-1,27762","=-0,0743784","=-1,27526",
"=0,45","=301,347","=0,0039707","=0,00223842","=-1,10487","=0,15471","=-1,0013",
"=0,5","=301,12","=0,000914251","=0,00223796","=-1,02201","=0,34419","=-0,78623",
"=0,55","=300,915","=0,000180027","=0,0022375","=-0,97159","=0,48535","=-0,6124",
"=0,6","=300,727","=0,00002643","=0,00223707","=-0,7988","=0,67119","=-0,40136",
"=0,65","=300,554","=0","=0,00223664","=-0,7096","=0,77747","=-0,24845",
"=0,7","=300,394","=0","=0,00223622","=-0,528","=0,93543","=-0,0601767",
"=0,75","=300,246","=0","=0,0022358","=-0,35617","=1,0671","=0,10636",
"=0,8","=300,106","=0","=0,00223541","=-0,22508","=1,11974","=0,2459",
"=0,85","=299,976","=0","=0,00223503","=-0,13704","=1,20784","=0,37192",
"=0,9","=299,852","=0","=0,00223463","=-0,12723","=1,31894","=0,46981",
"=0,95","=299,736","=0","=0,00223422","=0,0436653","=1,51481","=0,63677",
"=1","=299,625","=0","=0,00223384","=-0,0637794","=1,653","=0,70553",
"=1","=299,625","=0","=0,00223384","=0,15243","=1,73711","=0,77462",
"=1","=299,625","=0","=0,00223384","=0,28311","=1,95515","=0,87675",
"=1,00005","=299,625","=0","=0,00223384","=1,48873","=2,47142","=1,44684",

"24,48735"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=299,616","=0","=0,00227672","=0,0437869","=1,50451","=1,51391",
"=-0,95","=299,726","=0","=0,00227614","=0,12331","=1,61432","=1,49463",
"=-0,9","=299,842","=0","=0,00227553","=-0,21362","=1,32744","=1,21328",
"=-0,85","=299,965","=0","=0,00227499","=-0,377","=1,11569","=1,00676",
"=-0,8","=300,096","=0","=0,00227442","=-0,27621","=1,11792","=0,92907",
"=-0,75","=300,235","=0","=0,00227386","=-0,58291","=0,92999","=0,6534",
"=-0,7","=300,383","=0","=0,00227333","=-0,69147","=0,80171","=0,45022",
"=-0,65","=300,543","=0","=0,00227279","=-0,70323","=0,71677","=0,28845",
"=-0,6","=300,715","=0,0000263906","=0,00227225","=-0,85921","=0,55701","=0,0535618",
"=-0,55","=300,903","=0,000179758","=0,00227172","=-1,05604","=0,37514","=-0,20695",
"=-0,5","=301,108","=0,000912887","=0,0022712","=-1,09858","=0,25569","=-0,41716",
"=-0,45","=301,335","=0,00396477","=0,00227065","=-1,23303","=0,0876691","=-0,68576",
"=-0,4","=301,587","=0,014732","=0,00227013","=-1,35541","=-0,0936887","=-0,97626",
"=-0,35","=301,871","=0,0468507","=0,00226959","=-1,42823","=-0,28135","=-1,27655",
"=-0,3","=302,19","=0,12757","=0,00226904","=-1,68682","=-0,64644","=-1,70958",
"=-0,25","=302,544","=0,29753","=0,00226849","=-1,91986","=-1,05964","=-2,17253",
"=-0,2","=302,923","=0,59458","=0,00226795","=-2,10004","=-1,43118","=-2,62474",
"=-0,15","=303,3","=1,01839","=0,00226741","=-2,30109","=-1,83275","=-3,09221",
"=-0,1","=303,631","=1,49542","=0,00226688","=-2,43733","=-2,19949","=-3,49468",
"=-0,05","=303,861","=1,88294","=0,00226635","=-2,51897","=-2,42178","=-3,76799",
"=-2,22045e-16","=303,944","=2,03324","=0,00226582","=-2,53513","=-2,51645","=-3,88552",
"=0,05","=303,861","=1,88294","=0,00226529","=-2,49549","=-2,42038","=-3,81226",
"=0,1","=303,631","=1,49542","=0,00226475","=-2,36826","=-2,13884","=-3,5506",
"=0,15","=303,301","=1,01839","=0,0022642","=-2,23709","=-1,78462","=-3,19621",
"=0,2","=302,923","=0,59458","=0,00226367","=-2,06791","=-1,37385","=-2,78097",
"=0,25","=302,544","=0,29753","=0,00226314","=-1,90134","=-1,0493","=-2,39274",
"=0,3","=302,19","=0,12757","=0,00226261","=-1,68857","=-0,65817","=-1,99161",
"=0,35","=301,871","=0,0468507","=0,00226208","=-1,42867","=-0,27909","=-1,60186",
"=0,4","=301,587","=0,014732","=0,00226155","=-1,29001","=-0,0841576","=-1,32726",
"=0,45","=301,335","=0,00396477","=0,00226103","=-1,11375","=0,14937","=-1,0524",
"=0,5","=301,108","=0,000912887","=0,00226053","=-1,03317","=0,34001","=-0,84242",
"=0,55","=300,903","=0,000179758","=0,00226004","=-0,97908","=0,47485","=-0,67392",
"=0,6","=300,715","=0,0000263906","=0,00225957","=-0,8122","=0,66362","=-0,45875",
"=0,65","=300,543","=0","=0,00225912","=-0,73586","=0,76807","=-0,30436",
"=0,7","=300,383","=0","=0,00225867","=-0,55285","=0,92108","=-0,11885",
"=0,75","=300,235","=0","=0,00225822","=-0,38855","=1,05868","=0,0540521",
"=0,8","=300,096","=0","=0,00225781","=-0,24853","=1,10984","=0,1821",
"=0,85","=299,965","=0","=0,0022574","=-0,13702","=1,22573","=0,31433",
"=0,9","=299,842","=0","=0,00225697","=-0,11615","=1,31137","=0,42538",
"=0,95","=299,726","=0","=0,00225656","=0,0926383","=1,51308","=0,62728",
"=1","=299,615","=0","=0,00225624","=-0,0502799","=1,70443","=0,70897",
"=1","=299,615","=0","=0,00225624","=0,21197","=1,75554","=0,83828",
"=1","=299,615","=0","=0,00225624","=0,43272","=2,1311","=1,0193",
"=1,00005","=299,615","=0","=0,00225624","=1,0406","=1,8797","=1,1102",

"24,58722"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=299,606","=0","=0,00230004","=0,0231716","=1,44283","=1,5181",
"=-0,95","=299,716","=0","=0,00229944","=0,11095","=1,60746","=1,50139",
"=-0,9","=299,832","=0","=0,00229883","=-0,2216","=1,34573","=1,23675",
"=-0,85","=299,955","=0","=0,00229827","=-0,37282","=1,08481","=1,00099",
"=-0,8","=300,085","=0","=0,00229769","=-0,24623","=1,09848","=0,92427",
"=-0,75","=300,224","=0","=0,00229709","=-0,60124","=0,93147","=0,65184",
"=-0,7","=300,373","=0","=0,00229652","=-0,70478","=0,79156","=0,45491",
"=-0,65","=300,532","=0","=0,00229597","=-0,70756","=0,70919","=0,29339",
"=-0,6","=300,704","=0,0000263513","=0,0022954","=-0,87191","=0,54312","=0,055226",
"=-0,55","=300,891","=0,00017949","=0,00229485","=-1,06816","=0,3503","=-0,21152",
"=-0,5","=301,096","=0,000911525","=0,0022943","=-1,12122","=0,22879","=-0,42701",
"=-0,45","=301,322","=0,00395886","=0,00229374","=-1,24812","=0,073945","=-0,69221",
"=-0,4","=301,575","=0,01471","=0,00229319","=-1,36905","=-0,10869","=-0,98448",
"=-0,35","=301,858","=0,0467807","=0,00229263","=-1,44601","=-0,30424","=-1,28672",
